OBJECTID,ORIG_FID,index,elev,smoothed_elev,distance_m,smoothed_slope
893,1,893,2557,2558.0110313396913,89300,-0.0037724624269731065
894,1,894,2558,2557.6340242670417,89400,-0.00377007072649576
895,1,895,2556,2557.257270840968,89500,-0.003767534260737193
896,1,896,2555,2556.8807855379987,89600,-0.0037648530296928583
897,1,897,2557,2556.504582834662,89700,-0.0037620270333673035
898,1,898,2555,2556.1286772074864,89800,-0.0037590562717559808
899,1,899,2556,2555.753083132999,89900,-0.0037559407448725323
900,1,900,2556,2555.377815087729,90000,-0.0037526804527033162
901,1,901,2556,2555.002887548203,90100,-0.0037492753952574277
902,1,902,2557,2554.628314990951,90200,-0.0037457255725212237
903,1,903,2556,2554.2541118925005,90300,-0.003742030984503799
904,1,904,2553,2553.88029272938,90400,-0.003738191631205154
905,1,905,2552,2553.5068719781166,90500,-0.0037342075126343844
906,1,906,2553,2553.1338641152392,90600,-0.003730078628773299
907,1,907,2554,2552.761283617276,90700,-0.003725804979630993
908,1,908,2553,2552.389144960756,90800,-0.0037213865652029198
909,1,909,2551,2552.0174626222047,90900,-0.0037168233855118162
910,1,910,2552,2551.646251078153,91000,-0.0037121154405167544
911,1,911,2553,2551.2755248051285,91100,-0.00370726273024502
912,1,912,2551,2550.905298279658,91200,-0.0037022652547057076
913,1,913,2551,2550.5355859782712,91300,-0.0036971230138669853
914,1,914,2551,2550.166402377495,91400,-0.003691836007760685
915,1,915,2549,2549.797761953859,91500,-0.0036864042363595217
916,1,916,2548,2549.42967918389,91600,-0.003680827699690781
917,1,917,2549,2549.062168544117,91700,-0.0036751063977317243
918,1,918,2548,2548.6952445110674,91800,-0.0036692403304959954
919,1,919,2551,2548.328921561271,91900,-0.0036632294979654033
920,1,920,2546,2547.963214171254,92000,-0.0036570739001672336
921,1,921,2546,2547.5981368175453,92100,-0.0036507735370878438
922,1,922,2547,2547.2337039766735,92200,-0.0036443284087181384
923,1,923,2549,2546.8699301251663,92300,-0.00363773851507176
924,1,924,2552,2546.506829739552,92400,-0.0036310038561441615
925,1,925,2545,2546.144417296359,92500,-0.0036241244319307952
926,1,926,2546,2545.7827072721147,92600,-0.003617100242440756
927,1,927,2546,2545.421714143348,92700,-0.0036099312876694965
928,1,928,2543,2545.061452386587,92800,-0.003602617567607922
929,1,929,2544,2544.701936478359,92900,-0.0035951590822787694
930,1,930,2544,2544.3431808951937,93000,-0.003587555831654754
931,1,931,2543,2543.98499024922,93100,-0.0035819064597353645
932,1,932,2543,2543.627159421229,93200,-0.003578308279911653
933,1,933,2541,2543.2696882907394,93300,-0.0035747113048955727
934,1,934,2543,2542.9125767372707,93400,-0.0035711155346871237
935,1,935,2543,2542.555824640342,93500,-0.0035675209692863064
936,1,936,2542,2542.1994318794723,93600,-0.003563927608697668
937,1,937,2543,2541.8433983341815,93700,-0.003560335452907566
938,1,938,2541,2541.487723883987,93800,-0.0035567445019432853
939,1,939,2541,2541.132408408411,93900,-0.0035531547557638987
940,1,940,2540,2540.777451786969,94000,-0.0035495662144194285
941,1,941,2540,2540.422853899183,94100,-0.003545978877859852
942,1,942,2540,2540.06861462457,94200,-0.003542392746130645
943,1,943,2540,2539.7147338426507,94300,-0.003538807819190879
944,1,944,2539,2539.361211432944,94400,-0.0035352240970678394
945,1,945,2540,2539.0080472749682,94500,-0.003531641579756979
946,1,946,2538,2538.655241248244,94600,-0.0035280602672446548
947,1,947,2538,2538.3027932322884,94700,-0.0035244801595536047
948,1,948,2538,2537.950703106622,94800,-0.0035209012566656383
949,1,949,2537,2537.5989707507647,94900,-0.0035173235585716613
950,1,950,2537,2537.2475960442334,95000,-0.0035137470653126
951,1,951,2536,2536.896578866549,95100,-0.003510171776842981
952,1,952,2536,2536.545919097231,95200,-0.003506597693180993
953,1,953,2537,2536.1956166157956,95300,-0.003503024814353921
954,1,954,2536,2535.845671301765,95400,-0.003499453140307196
955,1,955,2536,2535.4960830346577,95500,-0.0034958826710726498
956,1,956,2536,2535.1468516939917,95600,-0.0034923134066593775
957,1,957,2534,2534.7979771592877,95700,-0.0034887453470400943
958,1,958,2534,2534.4494593100644,95800,-0.00348517849223299
959,1,959,2532,2534.1012980258406,95900,-0.0034816128422380643
960,1,960,2531,2533.7534931861346,96000,-0.003478048397059865
961,1,961,2533,2533.406044670467,96100,-0.0034744851566756553
962,1,962,2533,2533.0589523583567,96200,-0.003470923121103624
963,1,963,2532,2532.712216129322,96300,-0.003467362290348319
964,1,964,2531,2532.365835862883,96400,-0.0034638026643870035
965,1,965,2531,2532.019811438558,96500,-0.003460244243251509
966,1,966,2531,2531.674142735867,96600,-0.0034566870269100037
967,1,967,2531,2531.328829634329,96700,-0.003453131015380677
968,1,968,2530,2530.9838720134626,96800,-0.0034495762086635294
969,1,969,2530,2530.639269752787,96900,-0.0034460226067540133
970,1,970,2530,2530.295022731822,97000,-0.0034424702096521285
971,1,971,2530,2529.9511308300857,97100,-0.003438919017362423
972,1,972,2529,2529.6075939270986,97200,-0.0034353690298712537
973,1,973,2529,2529.2644119023785,97300,-0.0034318202472013583
974,1,974,2531,2528.921584635446,97400,-0.003428272669325452
975,1,975,2530,2528.5791120058184,97500,-0.0034247262962753666
976,1,976,2528,2528.2369938930165,97600,-0.0034211811280192707
977,1,977,2526,2527.8952301765585,97700,-0.0034176371645799008
978,1,978,2526,2527.553820735964,97800,-0.003414094405943615
979,1,979,2527,2527.212765450752,97900,-0.0034105528521195085
980,1,980,2525,2526.872064200442,98000,-0.003407012503103033
981,1,981,2525,2526.5317168645524,98100,-0.003403473358894189
982,1,982,2525,2526.1917233226036,98200,-0.003399935419488429
983,1,983,2523,2525.8520834541127,98300,-0.0033963986849084903
984,1,984,2525,2525.512797138601,98400,-0.0033928631551179934
985,1,985,2526,2525.1738642555865,98500,-0.0033893288301442225
986,1,986,2523,2524.835284684588,98600,-0.0033857957099871785
987,1,987,2523,2524.497058305126,98700,-0.0033822637946195754
988,1,988,2523,2524.1591849967185,98800,-0.0033787330840732467
989,1,989,2523,2523.821664638885,98900,-0.003375203578334549
990,1,990,2524,2523.4844971111443,99000,-0.0033716752774080303
991,1,991,2521,2523.1476822930163,99100,-0.0033681481812800483
992,1,992,2523,2522.811607416195,99200,-0.0033607487682138525
993,1,993,2520,2522.4766406202702,99300,-0.00334966795924629
994,1,994,2533,2522.142753146608,99400,-0.0033388747366234384
995,1,995,2523,2521.809916236571,99500,-0.0033283691003680362
996,1,996,2521,2521.478101131523,99600,-0.0033181510504800824
997,1,997,2521,2521.1472790728294,99700,-0.003308220586936841
998,1,998,2521,2520.8174213018538,99800,-0.0032985777097565006
999,1,999,2520,2520.4884990599594,99900,-0.003289222418943609
1000,1,1000,2519,2520.1604835885114,100000,-0.003280154714479977
1001,1,1001,2519,2519.8333461288744,100100,-0.0032713745963701512
1002,1,1002,2520,2519.50705792241,100200,-0.0032628820646459643
1003,1,1003,2518,2519.181590210484,100300,-0.0032546771192573944
1004,1,1004,2520,2518.856914234461,100400,-0.0032467597602317253
1005,1,1005,2520,2518.5330012357044,100500,-0.0032391299875644108
1006,1,1006,2519,2518.2098224555775,100600,-0.0032317878012690926
1007,1,1007,2519,2517.8873491354457,100700,-0.0032247332013184858
1008,1,1008,2518,2517.5655525166726,100800,-0.0032179661877307806
1009,1,1009,2516,2517.2444038406225,100900,-0.0032114867605014296
1010,1,1010,2516,2516.9238743486585,101000,-0.0032052949196395273
1011,1,1011,2515,2516.603935282146,101100,-0.0031993906651268844
1012,1,1012,2516,2516.284557882448,101200,-0.0031937739969771428
1013,1,1013,2516,2515.965713390929,101300,-0.003188444915190303
1014,1,1014,2515,2515.6473730489533,101400,-0.0031834034197572693
1015,1,1015,2515,2515.3295080978846,101500,-0.003178649510687137
1016,1,1016,2516,2515.012089779087,101600,-0.003174183187975359
1017,1,1017,2514,2514.695089333926,101700,-0.00317000445161284
1018,1,1018,2514,2514.378478003763,101800,-0.003166113301626865
1019,1,1019,2514,2514.062227029964,101900,-0.003162509737990149
1020,1,1020,2513,2513.746307653893,102000,-0.003159193760711787
1021,1,1021,2515,2513.430691116914,102100,-0.0031561653697872315
1022,1,1022,2512,2513.1153486603903,102200,-0.00315342456523922
1023,1,1023,2512,2512.8002515256867,102300,-0.00315097134703592
1024,1,1024,2512,2512.4853709541667,102400,-0.003148805715200069
1025,1,1025,2513,2512.170678187195,102500,-0.003146927669718025
1026,1,1026,2510,2511.8561444661354,102600,-0.0031453372105943343
1027,1,1027,2513,2511.541741032352,102700,-0.0031440343378335454
1028,1,1028,2509,2511.227439127209,102800,-0.0031430190514311106
1029,1,1029,2511,2510.9132099920703,102900,-0.00314229135138703
1030,1,1030,2511,2510.5990248683,103000,-0.003141851237701303
1031,1,1031,2510,2510.2848549972623,103100,-0.003141698710378478
1032,1,1032,2510,2509.970671620321,103200,-0.0031418337694140066
1033,1,1033,2509,2509.6564459788406,103300,-0.003142256414803342
1034,1,1034,2509,2509.3421493141855,103400,-0.0031429666465510307
1035,1,1035,2508,2509.027752867718,103500,-0.003143964464675264
1036,1,1036,2510,2508.7132278808044,103600,-0.003145249869135114
1037,1,1037,2510,2508.3985455948077,103700,-0.00314682285996696
1038,1,1038,2509,2508.083677251092,103800,-0.0031486834371571605
1039,1,1039,2507,2507.7685940910214,103900,-0.0031508316007057145
1040,1,1040,2506,2507.4532673559606,104000,-0.0031532673506080755
1041,1,1041,2508,2507.1376682872724,104100,-0.003155990686882433
1042,1,1042,2507,2506.8217681263227,104200,-0.003159001609496954
1043,1,1043,2506,2506.505538114474,104300,-0.0031623001184880196
1044,1,1044,2506,2506.18894949309,104400,-0.0031658862138374388
1045,1,1045,2507,2505.8719735035365,104500,-0.0031697598955361173
1046,1,1046,2504,2505.554581387177,104600,-0.0031739211635931496
1047,1,1047,2506,2505.2367443853755,104700,-0.003178370018017631
1048,1,1048,2507,2504.9184337394954,104800,-0.0031831064588004666
1049,1,1049,2507,2504.5996206909012,104900,-0.003188130485941656
1050,1,1050,2504,2504.280276480958,105000,-0.0031934420994321044
1051,1,1051,2503,2503.960372351028,105100,-0.003199041299299097
1052,1,1052,2505,2503.6398795424766,105200,-0.0032049280855153484
1053,1,1053,2503,2503.3187692966676,105300,-0.003211102458089954
1054,1,1054,2504,2502.9974425294954,105400,-0.003213267671721951
1055,1,1055,2503,2502.6763177635444,105500,-0.0032112476595102636
1056,1,1056,2502,2502.35539265021,105600,-0.003209251133343969
1057,1,1057,2502,2502.034664840889,105700,-0.0032072780932094246
1058,1,1058,2501,2501.714131986979,105800,-0.0032053285391020836
1059,1,1059,2503,2501.3937917398753,105900,-0.003203402471035588
1060,1,1060,2501,2501.0736417509765,106000,-0.0032014998889872003
1061,1,1061,2505,2500.7536796716777,106100,-0.003199620792988753
1062,1,1062,2504,2500.433903153377,106200,-0.003197765183008414
1063,1,1063,2502,2500.1143098474704,106300,-0.003195933059064373
1064,1,1064,2501,2499.794897405354,106400,-0.003194124421165725
1065,1,1065,2499,2499.4756634784244,106500,-0.00319233926929428
1066,1,1066,2496,2499.1566057180803,106600,-0.0031905776034409426
1067,1,1067,2496,2498.8377217757165,106700,-0.0031888394236375462
1068,1,1068,2496,2498.519009302732,106800,-0.00318712472984771
1069,1,1069,2498,2498.20046595052,106900,-0.0031854335221169093
1070,1,1070,2497,2497.8820893704797,107000,-0.0031837658004042167
1071,1,1071,2498,2497.563877214008,107100,-0.0031821215647187275
1072,1,1072,2498,2497.2458271325,107200,-0.0031805008150786306
1073,1,1073,2498,2496.927936777354,107300,-0.0031789035514611895
1074,1,1074,2495,2496.610203799965,107400,-0.0031773297738891416
1075,1,1075,2497,2496.292625851731,107500,-0.003175779482339749
1076,1,1076,2497,2495.9752005840487,107600,-0.003174252676822107
1077,1,1077,2498,2495.657925648314,107700,-0.0031727493573453103
1078,1,1078,2496,2495.3407986959255,107800,-0.0031712695238866216
1079,1,1079,2495,2495.0238173782773,107900,-0.003169813176482421
1080,1,1080,2493,2494.7069793467685,108000,-0.003168380315087234
1081,1,1081,2493,2494.3902822527943,108100,-0.0031669709397419863
1082,1,1082,2493,2494.073723747751,108200,-0.0031655850504330374
1083,1,1083,2494,2493.757301483038,108300,-0.003164222647128554
1084,1,1084,2494,2493.4410131100494,108400,-0.0031628837298876534
1085,1,1085,2494,2493.124856280183,108500,-0.0031615682986648607
1086,1,1086,2493,2492.8088286448346,108600,-0.0031602763534829136
1087,1,1087,2493,2492.4929278554023,108700,-0.0031590078943236222
1088,1,1088,2492,2492.177151563282,108800,-0.0031577629212006285
1089,1,1089,2493,2491.8614974198704,108900,-0.0031565414341184804
1090,1,1090,2491,2491.545963076564,109000,-0.0031553434330635357
1091,1,1091,2491,2491.2305461847604,109100,-0.0031541689180357934
1092,1,1092,2492,2490.9152443958556,109200,-0.0031530178890488967
1093,1,1093,2494,2490.6000553612466,109300,-0.0031518903460892034
1094,1,1094,2493,2490.28497673233,109400,-0.0031507862891658077
1095,1,1095,2492,2489.970006160502,109500,-0.0031497057182787104
1096,1,1096,2489,2489.655141297161,109600,-0.003148648633409721
1097,1,1097,2490,2489.3403797937026,109700,-0.003147615034586124
1098,1,1098,2489,2489.0257193015227,109800,-0.0031466049217988255
1099,1,1099,2489,2488.7111574720193,109900,-0.0031456182950341826
1100,1,1100,2489,2488.3966919565887,110000,-0.0031446551543058377
1101,1,1101,2489,2488.0823204066273,110100,-0.0031437154996137905
1102,1,1102,2489,2487.7680404735324,110200,-0.0031427993309489466
1103,1,1103,2488,2487.4538498087,110300,-0.003141906648324948
1104,1,1104,2488,2487.1397460635276,110400,-0.003141037451723605
1105,1,1105,2488,2486.8257268894117,110500,-0.00314019174115856
1106,1,1106,2487,2486.5117899377483,110600,-0.0031393695166343607
1107,1,1107,2485,2486.197932859935,110700,-0.0031385707781328167
1108,1,1108,2486,2485.884153307369,110800,-0.0031377955256584756
1109,1,1109,2485,2485.5704489314453,110900,-0.0031370437592386224
1110,1,1110,2487,2485.256817383562,111000,-0.00313631547883233
1111,1,1111,2486,2484.9432563151154,111100,-0.003135610684466883
1112,1,1112,2487,2484.6297633775025,111200,-0.003134929376128639
1113,1,1113,2487,2484.3163362221194,111300,-0.0031342715538312405
1114,1,1114,2486,2484.0029725003633,111400,-0.003133637217561045
1115,1,1115,2485,2483.6896698636306,111500,-0.0031330263673271476
1116,1,1116,2484,2483.3762793915453,111600,-0.0031339047208530247
1117,1,1117,2485,2483.0626625087143,111700,-0.0031361688283095645
1118,1,1118,2484,2482.7488323840103,111800,-0.0031383012470405447
1119,1,1119,2483,2482.4348021863048,111900,-0.00314030197705506
1120,1,1120,2481,2482.1205850844713,112000,-0.0031421710183349204
1121,1,1121,2476,2481.8061942473814,112100,-0.0031439083708983163
1122,1,1122,2482,2481.4916428439087,112200,-0.003145514034727057
1123,1,1123,2480,2481.176944042924,112300,-0.0031469880098484284
1124,1,1124,2480,2480.862111013301,112400,-0.003148330296230597
1125,1,1125,2480,2480.5471569239116,112500,-0.0031495408938917533
1126,1,1126,2481,2480.232094943627,112600,-0.00315061980284554
1127,1,1127,2480,2479.91693824132,112700,-0.0031515670230692194
1128,1,1128,2478,2479.6016999858657,112800,-0.0031523825545446017
1129,1,1129,2478,2479.286393346133,112900,-0.0031530663973262565
1130,1,1130,2478,2478.971031490996,113000,-0.003153618551368709
1131,1,1131,2477,2478.6556275893267,113100,-0.0031540390166946964
1132,1,1132,2478,2478.3401948099972,113200,-0.003154327793295124
1133,1,1133,2477,2478.024746321881,113300,-0.0031544848811608972
1134,1,1134,2477,2477.7092952938488,113400,-0.003154510280323848
1135,1,1135,2475,2477.393854894774,113500,-0.0031544039907475964
1136,1,1136,2478,2477.078438293529,113600,-0.0031541660124503323
1137,1,1137,2478,2476.7630586589858,113700,-0.003153796345432056
1138,1,1138,2477,2476.4477291600165,113800,-0.0031532949896927675
1139,1,1139,2479,2476.132462965494,113900,-0.0031526619452233715
1140,1,1140,2476,2475.817273244291,114000,-0.0031518972120329635
1141,1,1141,2476,2475.5021731652796,114100,-0.0031510007901124483
1142,1,1142,2474,2475.1871758973316,114200,-0.0031499726794800152
1143,1,1143,2478,2474.8722946093203,114300,-0.003148812880112928
1144,1,1144,2475,2474.557542470117,114400,-0.003147521392033923
1145,1,1145,2475,2474.242932648596,114500,-0.0031460982152111683
1146,1,1146,2474,2473.9284783136272,114600,-0.0031445433496855913
1147,1,1147,2472,2473.6141926340842,114700,-0.003142856795429907
1148,1,1148,2471,2473.3000887788394,114800,-0.003141038552448663
1149,1,1149,2474,2472.9861799167656,114900,-0.0031390886207373113
1150,1,1150,2474,2472.6724792167342,115000,-0.003137007000314043
1151,1,1151,2474,2472.358999847618,115100,-0.0031347936911606668
1152,1,1152,2473,2472.045754978289,115200,-0.0031324486932908257
1153,1,1153,2473,2471.732757777621,115300,-0.0031299720066817827
1154,1,1154,2472,2471.4200214144853,115400,-0.0031273636313562747
1155,1,1155,2474,2471.107559057754,115500,-0.003124623567314302
1156,1,1156,2471,2470.795383876299,115600,-0.0031217518145467693
1157,1,1157,2471,2470.4835090389943,115700,-0.0031187483730491295
1158,1,1158,2470,2470.1719477147117,115800,-0.0031156132428259297
1159,1,1159,2471,2469.860713072323,115900,-0.0031123464238862653
1160,1,1160,2470,2469.549818280701,116000,-0.003108947916221041
1161,1,1161,2469,2469.2392765087184,116100,-0.0031054177198257095
1162,1,1162,2470,2468.9291009252465,116200,-0.0031017558347184605
1163,1,1163,2469,2468.619304699159,116300,-0.0030979622608765566
1164,1,1164,2469,2468.309900999327,116400,-0.003094036998318188
1165,1,1165,2465,2468.0009029946236,116500,-0.0030899800470342597
1166,1,1166,2467,2467.6923238539216,116600,-0.003085791407020224
1167,1,1167,2466,2467.384176746093,116700,-0.003081471078285176
1168,1,1168,2465,2467.076474840009,116800,-0.003077019060842758
1169,1,1169,2465,2466.7692313045436,116900,-0.0030724353546520435
1170,1,1170,2466,2466.462459308569,117000,-0.0030677199597448634
1171,1,1171,2465,2466.1561720209565,117100,-0.003062872876125766
1172,1,1172,2465,2465.85038261058,117200,-0.0030578941037674666
1173,1,1173,2467,2465.5451042463096,117300,-0.0030527836427017975
1174,1,1174,2466,2465.240350097021,117400,-0.0030475414928878308
1175,1,1175,2464,2464.9361333315833,117500,-0.0030421676543755894
1176,1,1176,2465,2464.63246711887,117600,-0.0030366621271332404
1177,1,1177,2463,2464.329364627755,117700,-0.0030310249111516895
1178,1,1178,2463,2464.0269852465417,117800,-0.0030237938121308616
1179,1,1179,2462,2463.7254626356957,117900,-0.003015226108459501
1180,1,1180,2460,2463.4247713723294,118000,-0.0030069126336638875
1181,1,1181,2461,2463.124886033554,118100,-0.0029988533877531153
1182,1,1182,2461,2462.8257811964822,118200,-0.00299104837071809
1183,1,1183,2460,2462.5274314382245,118300,-0.0029834975825770017
1184,1,1184,2460,2462.2298113358956,118400,-0.0029762010232889224
1185,1,1185,2461,2461.932895466605,118500,-0.0029691586929084224
1186,1,1186,2459,2461.6366584074653,118600,-0.002962370591394574
1187,1,1187,2461,2461.341074735589,118700,-0.0029558367187655678
1188,1,1188,2462,2461.046119028087,118800,-0.0029495570750168554
1189,1,1189,2460,2460.7517658620714,118900,-0.0029435316601575325
1190,1,1190,2460,2460.4579898146553,119000,-0.0029377604741603136
1191,1,1191,2460,2460.16476546295,119100,-0.002932243517052484
1192,1,1192,2459,2459.8720673840667,119200,-0.0029269807888340437
1193,1,1193,2460,2459.5798701551194,119300,-0.0029219722894731604
1194,1,1194,2459,2459.2881483532174,119400,-0.002917218019019856
1195,1,1195,2458,2458.996876555474,119500,-0.0029127179774332034
1196,1,1196,2455,2458.706029339001,119600,-0.0029084721647313926
1197,1,1197,2456,2458.4155812809104,119700,-0.0029044805809053287
1198,1,1198,2460,2458.125506958314,119800,-0.0029007432259641063
1199,1,1199,2457,2457.8357809483236,119900,-0.002897260099903178
1200,1,1200,2458,2457.546377828052,120000,-0.002894031202717997
1201,1,1201,2458,2457.2572721746096,120100,-0.002891056534422205
1202,1,1202,2458,2456.9684385651103,120200,-0.0028883360949930647
1203,1,1203,2456,2456.679851576664,120300,-0.002885869884462409
1204,1,1204,2458,2456.3914857863842,120400,-0.0028836579027984046
1205,1,1205,2458,2456.1033157713823,120500,-0.002881700150019242
1206,1,1206,2455,2455.8153161087694,120600,-0.0028799966261294687
1207,1,1207,2456,2455.5274613756596,120700,-0.002878547331097252
1208,1,1208,2453,2455.239726149163,120800,-0.002877352264968067
1209,1,1209,2454,2454.952085006392,120900,-0.0028764114277100815
1210,1,1210,2456,2454.6645125244577,121000,-0.0028757248193414854
1211,1,1211,2453,2454.3769832804746,121100,-0.0028752924398304457
1212,1,1212,2454,2454.0894718515515,121200,-0.002875114289231533
1213,1,1213,2450,2453.801952814802,121300,-0.0028751903674947244
1214,1,1214,2449,2453.514400747338,121400,-0.00287552067463821
1215,1,1215,2453,2453.2267902262715,121500,-0.0028761052106665375
1216,1,1216,2450,2452.939095828714,121600,-0.002876943975575159
1217,1,1217,2450,2452.651292131778,121700,-0.0028780369693595276
1218,1,1218,2454,2452.3633537125743,121800,-0.0028793841920378327
1219,1,1219,2449,2452.0752551482165,121900,-0.0028809856435782423
1220,1,1220,2455,2451.786971015815,122000,-0.002882841324012588
1221,1,1221,2448,2451.498475892483,122100,-0.0028849512333226812
1222,1,1222,2450,2451.2097443553316,122200,-0.0028873153715130682
1223,1,1223,2452,2450.920750981473,122300,-0.002889933738588297
1224,1,1224,2451,2450.631470348019,122400,-0.002892806334539273
1225,1,1225,2451,2450.3418770320814,122500,-0.0028959331593750902
1226,1,1226,2448,2450.0519456107727,122600,-0.0028993142130866543
1227,1,1227,2447,2449.7616506612044,122700,-0.0029029494956830603
1228,1,1228,2449,2449.4709667604884,122800,-0.0029068390071597607
1229,1,1229,2450,2449.1798684857376,122900,-0.00291098274750766
1230,1,1230,2449,2448.8883304140622,123000,-0.0029153807167540437
1231,1,1231,2448,2448.596327122576,123100,-0.0029200329148625316
1232,1,1232,2449,2448.303833188389,123200,-0.0029249393418695037
1233,1,1233,2449,2448.010823188615,123300,-0.00293009999773858
1234,1,1234,2447,2447.717271700365,123400,-0.0029355148825015932
1235,1,1235,2447,2447.4231533007514,123500,-0.0029411839961358053
1236,1,1236,2447,2447.128442566886,123600,-0.00294710733865486
1237,1,1237,2447,2446.8331140758796,123700,-0.002953284910063303
1238,1,1238,2447,2446.5371424048453,123800,-0.0029597167103429457
1239,1,1239,2446,2446.240502130895,123900,-0.0029664027395028825
1240,1,1240,2447,2445.9438709186,124000,-0.0029663121229486934
1241,1,1241,2446,2445.6479263101205,124100,-0.002959446084796582
1242,1,1242,2447,2445.352642698951,124200,-0.0029528361116945233
1243,1,1243,2446,2445.057994478587,124300,-0.0029464822036425176
1244,1,1244,2444,2444.763956042522,124400,-0.0029403843606496593
1245,1,1245,2445,2444.470501784251,124500,-0.0029345425827068537
1246,1,1246,2443,2444.1776060972697,124600,-0.002928956869814101
1247,1,1247,2444,2443.885243375072,124700,-0.0029236272219759483
1248,1,1248,2444,2443.5933880111534,124800,-0.0029185536391878484
1249,1,1249,2447,2443.3020143990084,124900,-0.0029137361214498013
1250,1,1250,2445,2443.0110969321304,125000,-0.0029091746687799967
1251,1,1251,2442,2442.720610004016,125100,-0.002904869281142055
1252,1,1252,2441,2442.430528008159,125200,-0.002900819958572356
1253,1,1253,2444,2442.140825338054,125300,-0.0028970267010481623
1254,1,1254,2444,2441.8514763871976,125400,-0.002893489508564926
1255,1,1255,2443,2441.5624555490817,125500,-0.0028902083811590275
1256,1,1256,2443,2441.2737372172032,125600,-0.0028871833187849917
1257,1,1257,2441,2440.9852957850558,125700,-0.002884414321474651
1258,1,1258,2440,2440.697105646134,125800,-0.0028819013892189107
1259,1,1259,2440,2440.4091411939335,125900,-0.0028796445220041276
1260,1,1260,2440,2440.1213768219486,126000,-0.002877643719848493
1261,1,1261,2439,2439.8337869236734,126100,-0.002875898982752005
1262,1,1262,2440,2439.546345892604,126200,-0.0028744103106919283
1263,1,1263,2439,2439.259028122234,126300,-0.002873177703700094
1264,1,1264,2439,2438.9718080060593,126400,-0.0028722011617492173
1265,1,1265,2438,2438.6846599375735,126500,-0.002871480684857488
1266,1,1266,2439,2438.3975583102715,126600,-0.002871016273020359
1267,1,1267,2435,2438.1104775176486,126700,-0.0028708079262287356
1268,1,1268,2437,2437.8233919531995,126800,-0.002870855644491712
1269,1,1269,2439,2437.536276010419,126900,-0.0028711594278047416
1270,1,1270,2434,2437.2491040828013,127000,-0.002871719276176918
1271,1,1271,2436,2436.961850563842,127100,-0.0028725351895946007
1272,1,1272,2436,2436.674489847034,127200,-0.0028736071680805254
1273,1,1273,2436,2436.386996325874,127300,-0.002874935211598313
1274,1,1274,2435,2436.0993443938564,127400,-0.002876519320175248
1275,1,1275,2437,2435.811508444475,127500,-0.0028783594938158784
1276,1,1276,2437,2435.5234628712255,127600,-0.0028804557324929193
1277,1,1277,2433,2435.235182067602,127700,-0.002882808036233655
1278,1,1278,2437,2434.9466404271006,127800,-0.0028854164050153485
1279,1,1279,2440,2434.657812343214,127900,-0.0028882808388652845
1280,1,1280,2435,2434.3686722094385,128000,-0.0028914013377561785
1281,1,1281,2434,2434.079194419268,128100,-0.0028947779017062204
1282,1,1282,2432,2433.789353366198,128200,-0.00289841053069722
1283,1,1283,2438,2433.4991234437225,128300,-0.002902299224756462
1284,1,1284,2447,2433.208479045337,128400,-0.0029064439838566614
1285,1,1285,2429,2432.9173945645352,128500,-0.002910844808016009
1286,1,1286,2433,2432.6258443948122,128600,-0.0029155016972299565
1287,1,1287,2433,2432.3338029296633,128700,-0.002920414651489409
1288,1,1288,2432,2432.0412445625834,128800,-0.0029255836707989145
1289,1,1289,2432,2431.7481436870667,128900,-0.002931008755167568
1290,1,1290,2428,2431.4544746966076,129000,-0.0029366899045908212
1291,1,1291,2432,2431.160211984702,129100,-0.0029426271190550325
1292,1,1292,2430,2430.8653299448433,129200,-0.002948820398587486
1293,1,1293,2434,2430.569802970527,129300,-0.002955269743165445
1294,1,1294,2433,2430.273605455249,129400,-0.0029619751527798143
1295,1,1295,2430,2429.976711792501,129500,-0.0029689366274760686
1296,1,1296,2429,2429.6790963757803,129600,-0.0029761541672087334
1297,1,1297,2432,2429.3807335985803,129700,-0.0029836277720005455
1298,1,1298,2430,2429.0815978543974,129800,-0.002991357441828768
1299,1,1299,2432,2428.781663536725,129900,-0.002999343176725233
1300,1,1300,2430,2428.4809050390577,130000,-0.003007584976671751
1301,1,1301,2428,2428.179296754891,130100,-0.0030160828416683216
1302,1,1302,2431,2427.8769905102063,130200,-0.00302306244684587
1303,1,1303,2429,2427.5741633376015,130300,-0.003028271726047933
1304,1,1304,2429,2427.270827440494,130400,-0.003033358971074449
1305,1,1305,2427,2426.966995022302,130500,-0.0030383241819208705
1306,1,1306,2420,2426.6626782864423,130600,-0.0030431673585962927
1307,1,1307,2429,2426.357889436334,130700,-0.003047888501082525
1308,1,1308,2428,2426.0526406753947,130800,-0.003052487609393211
1309,1,1309,2427,2425.7469442070405,130900,-0.003056964683541992
1310,1,1310,2426,2425.440812234692,131000,-0.0030613197234833933
1311,1,1311,2427,2425.134256961765,131100,-0.0030655527292719853
1312,1,1312,2426,2424.827290591678,131200,-0.0030696637008713877
1313,1,1313,2426,2424.519925327848,131300,-0.0030736526382997907
1314,1,1314,2426,2424.212173373694,131400,-0.0030775195415390045
1315,1,1315,2424,2423.9040469326333,131500,-0.0030812644106072186
1316,1,1316,2426,2423.5955582080837,131600,-0.003084887245495338
1317,1,1317,2425,2423.2867194034634,131700,-0.0030883880462033633
1318,1,1318,2425,2422.977542722189,131800,-0.003091766812744936
1319,1,1319,2423,2422.668040367679,131900,-0.0030950235450973194
